"nickname","uniqueId","user_id","follower_count","bio","creator_rank","video_type","video_item_id","video_name","video_url","profile_url","video_play_count","video_like_count","video_rank","crawl_date","crawl_time"
"Screen Stories","jxs198931","7451179364220355626",390298,"iAmas el cine？🎬 Resúmenes impactantes y secretos ocultos. ¡Síguenos!",2,"Entertainment","7552533258135719199","#movie #film #fouryou #edit #fyppppppppppppppppppppppp ","https://www.tiktok.com/@jxs198931/video/7552533258135719199","https://www.tiktok.com/@jxs198931",5083756,494446,3,"2025-09-24","18:11:30"
"Screen Stories","jxs198931","7451179364220355626",390298,"iAmas el cine？🎬 Resúmenes impactantes y secretos ocultos. ¡Síguenos!",2,"Entertainment","7552932212342131999","#movie #film #fouryou #edit #fyppppppppppppppppppppppp ","https://www.tiktok.com/@jxs198931/video/7552932212342131999","https://www.tiktok.com/@jxs198931",2720662,364556,4,"2025-09-24","18:11:30"
"Screen Stories","jxs198931","7451179364220355626",390298,"iAmas el cine？🎬 Resúmenes impactantes y secretos ocultos. ¡Síguenos!",2,"Entertainment","7552195368063225119","#movie #film #fouryou #edit #fyppppppppppppppppppppppp ","https://www.tiktok.com/@jxs198931/video/7552195368063225119","https://www.tiktok.com/@jxs198931",2471365,212653,5,"2025-09-24","18:11:30"
"Screen Stories","jxs198931","7451179364220355626",390298,"iAmas el cine？🎬 Resúmenes impactantes y secretos ocultos. ¡Síguenos!",2,"Entertainment","7550727487316102431","#movie #film #fouryou #edit #fyppppppppppppppppppppppp ","https://www.tiktok.com/@jxs198931/video/7550727487316102431","https://www.tiktok.com/@jxs198931",2375369,214801,6,"2025-09-24","18:11:30"
"Screen Stories","jxs198931","7451179364220355626",390298,"iAmas el cine？🎬 Resúmenes impactantes y secretos ocultos. ¡Síguenos!",2,"Entertainment","7550343626312650014","#movie #film #fouryou #edit #fyppppppppppppppppppppppp ","https://www.tiktok.com/@jxs198931/video/7550343626312650014","https://www.tiktok.com/@jxs198931",1570827,160669,7,"2025-09-24","18:11:30"
"Screen Stories","jxs198931","7451179364220355626",390298,"iAmas el cine？🎬 Resúmenes impactantes y secretos ocultos. ¡Síguenos!",2,"Entertainment","7553311854873840927","#movie #film #fouryou #edit #fyppppppppppppppppppppppp ","https://www.tiktok.com/@jxs198931/video/7553311854873840927","https://www.tiktok.com/@jxs198931",1379630,87310,8,"2025-09-24","18:11:30"
"杰克大魔王㊣","handsomejack_thebigdevil","7265240234760766470",1689850,"The only official account
Updated every Friday at 18:00 BJT",3,"Entertainment","7541030300399308040","THUMB DANCE CHALLENGE! Part 4 #funny #JackAndSara #InteractiveGame #ThumbChallenge #demonslayer","https://www.tiktok.com/@handsomejack_thebigdevil/video/7541030300399308040","https://www.tiktok.com/@handsomejack_thebigdevil",25961826,1960647,1,"2025-09-24","18:11:30"
"杰克大魔王㊣","handsomejack_thebigdevil","7265240234760766470",1689850,"The only official account
Updated every Friday at 18:00 BJT",3,"Entertainment","7551459347805621511","THUMB DANCE CHALLENGE!  Part 9  #funny #JackAndSara #comic #animation #cartoon #shorts","https://www.tiktok.com/@handsomejack_thebigdevil/video/7551459347805621511","https://www.tiktok.com/@handsomejack_thebigdevil",23127656,1999232,2,"2025-09-24","18:11:30"
"杰克大魔王㊣","handsomejack_thebigdevil","7265240234760766470",1689850,"The only official account
Updated every Friday at 18:00 BJT",3,"Entertainment","7545484391364005137","THUMB DANCE CHALLENGE!  Part 6  #funny #JackAndSara #InteractiveGame #rhythmgame #ThumbChallenge","https://www.tiktok.com/@handsomejack_thebigdevil/video/7545484391364005137","https://www.tiktok.com/@handsomejack_thebigdevil",6096819,366925,3,"2025-09-24","18:11:30"
"杰克大魔王㊣","handsomejack_thebigdevil","7265240234760766470",1689850,"The only official account
Updated every Friday at 18:00 BJT",3,"Entertainment","7543878308123987208","THUMB DANCE CHALLENGE!  Part 5  #funny #JackAndSara #InteractiveGame #rhythmgame #ThumbChallenge","https://www.tiktok.com/@handsomejack_thebigdevil/video/7543878308123987208","https://www.tiktok.com/@handsomejack_thebigdevil",4952819,514202,4,"2025-09-24","18:11:30"
"杰克大魔王㊣","handsomejack_thebigdevil","7265240234760766470",1689850,"The only official account
Updated every Friday at 18:00 BJT",3,"Entertainment","7549102114895678728","THUMB DANCE CHALLENGE!  Part 8  #funny #JackAndSara #onepiece #animation #cartoon","https://www.tiktok.com/@handsomejack_thebigdevil/video/7549102114895678728","https://www.tiktok.com/@handsomejack_thebigdevil",2661832,254841,5,"2025-09-24","18:11:30"
"杰克大魔王㊣","handsomejack_thebigdevil","7265240234760766470",1689850,"The only official account
Updated every Friday at 18:00 BJT",3,"Entertainment","7538839774870736135","THUMB DANCE CHALLENGE! Part 3 Beach Battle Bash！#funny #JackAndSara #InteractiveGame #ThumbChallenge","https://www.tiktok.com/@handsomejack_thebigdevil/video/7538839774870736135","https://www.tiktok.com/@handsomejack_thebigdevil",2216319,96219,6,"2025-09-24","18:11:30"
"杰克大魔王㊣","handsomejack_thebigdevil","7265240234760766470",1689850,"The only official account
Updated every Friday at 18:00 BJT",3,"Entertainment","7546505967551188242","THUMB DANCE CHALLENGE!  Part 7  #funny #JackAndSara #cat #rhythmgame #thumbchallenge","https://www.tiktok.com/@handsomejack_thebigdevil/video/7546505967551188242","https://www.tiktok.com/@handsomejack_thebigdevil",883468,52135,7,"2025-09-24","18:11:30"
"杰克大魔王㊣","handsomejack_thebigdevil","7265240234760766470",1689850,"The only official account
Updated every Friday at 18:00 BJT",3,"Entertainment","7548136532691963144","Unlock the Magic Inside Your PHONE! 🔮📱 (Original idea by: @loveeeeeeeeeeez) #funny #JackAndSara #animation #cartoon #shorts","https://www.tiktok.com/@handsomejack_thebigdevil/video/7548136532691963144","https://www.tiktok.com/@handsomejack_thebigdevil",798419,44119,8,"2025-09-24","18:11:30"
"Quezelyhere","quezelyhere","7232810860326372379",744567,"Everyone has their own beauty—you just have to know how to see it",4,"Entertainment","7550892866722106629","@Ayu Ting Ting ","https://www.tiktok.com/@quezelyhere/video/7550892866722106629","https://www.tiktok.com/@quezelyhere",48461826,2578470,1,"2025-09-24","18:11:30"
"Quezelyhere","quezelyhere","7232810860326372379",744567,"Everyone has their own beauty—you just have to know how to see it",4,"Entertainment","7552060625153756428","@Ratu Aulia @ryanovanda ","https://www.tiktok.com/@quezelyhere/video/7552060625153756428","https://www.tiktok.com/@quezelyhere",21367231,1497244,2,"2025-09-24","18:11:30"
"Quezelyhere","quezelyhere","7232810860326372379",744567,"Everyone has their own beauty—you just have to know how to see it",4,"Entertainment","7549140963709439288","@janice kaori ","https://www.tiktok.com/@quezelyhere/video/7549140963709439288","https://www.tiktok.com/@quezelyhere",14731501,1103441,3,"2025-09-24","18:11:30"
"Quezelyhere","quezelyhere","7232810860326372379",744567,"Everyone has their own beauty—you just have to know how to see it",4,"Entertainment","7552835811121597752","@aca @buN ","https://www.tiktok.com/@quezelyhere/video/7552835811121597752","https://www.tiktok.com/@quezelyhere",12172864,1109671,4,"2025-09-24","18:11:30"
"Quezelyhere","quezelyhere","7232810860326372379",744567,"Everyone has their own beauty—you just have to know how to see it",4,"Entertainment","7553206896648375563","@Febby Rastanty ","https://www.tiktok.com/@quezelyhere/video/7553206896648375563","https://www.tiktok.com/@quezelyhere",5431359,300061,5,"2025-09-24","18:11:30"
"Quezelyhere","quezelyhere","7232810860326372379",744567,"Everyone has their own beauty—you just have to know how to see it",4,"Entertainment","7551723266793098552","@Davina Karamoy ","https://www.tiktok.com/@quezelyhere/video/7551723266793098552","https://www.tiktok.com/@quezelyhere",5132685,294176,6,"2025-09-24","18:11:30"
"Quezelyhere","quezelyhere","7232810860326372379",744567,"Everyone has their own beauty—you just have to know how to see it",4,"Entertainment","7550300890691833094","@jerhemynemo 🍃 ","https://www.tiktok.com/@quezelyhere/video/7550300890691833094","https://www.tiktok.com/@quezelyhere",3366061,209313,7,"2025-09-24","18:11:30"
"Quezelyhere","quezelyhere","7232810860326372379",744567,"Everyone has their own beauty—you just have to know how to see it",4,"Entertainment","7550656337512779014","@yorikoangeliine ","https://www.tiktok.com/@quezelyhere/video/7550656337512779014","https://www.tiktok.com/@quezelyhere",2476504,112619,8,"2025-09-24","18:11:30"
"Ranvit Gamer 2","ranvitgamer2","7419433002571023365",106925,"Canal oficial @Ranvit e Ranarya 
Canal parceiros @Ranarya Videos @Ranvit Vídeos",5,"Entertainment","7551093629729787142","Ela mostrou que sabe jogar #gameplay #videos #fyp #brasil #fai ","https://www.tiktok.com/@ranvitgamer2/video/7551093629729787142","https://www.tiktok.com/@ranvitgamer2",30994125,90065,1,"2025-09-24","18:11:30"
"Ranvit Gamer 2","ranvitgamer2","7419433002571023365",106925,"Canal oficial @Ranvit e Ranarya 
Canal parceiros @Ranarya Videos @Ranvit Vídeos",5,"Entertainment","7551248841547304197","Ele se deu muito bem nessa jogada #gameplay #videos #fyp #brasil #fai ","https://www.tiktok.com/@ranvitgamer2/video/7551248841547304197","https://www.tiktok.com/@ranvitgamer2",3288160,17015,2,"2025-09-24","18:11:30"
"Ranvit Gamer 2","ranvitgamer2","7419433002571023365",106925,"Canal oficial @Ranvit e Ranarya 
Canal parceiros @Ranarya Videos @Ranvit Vídeos",5,"Entertainment","7551098599640255800","Ela aproveitou e fez o melhor #gameplay #videos #fyp #brasil #fai ","https://www.tiktok.com/@ranvitgamer2/video/7551098599640255800","https://www.tiktok.com/@ranvitgamer2",1150282,4094,3,"2025-09-24","18:11:30"
"Ranvit Gamer 2","ranvitgamer2","7419433002571023365",106925,"Canal oficial @Ranvit e Ranarya 
Canal parceiros @Ranarya Videos @Ranvit Vídeos",5,"Entertainment","7549653501673000197","Ela não ficou feliz com o final #gameplay #videos #fyp #brasil #fai ","https://www.tiktok.com/@ranvitgamer2/video/7549653501673000197","https://www.tiktok.com/@ranvitgamer2",140042,1198,4,"2025-09-24","18:11:30"
"Ranvit Gamer 2","ranvitgamer2","7419433002571023365",106925,"Canal oficial @Ranvit e Ranarya 
Canal parceiros @Ranarya Videos @Ranvit Vídeos",5,"Entertainment","7553332625218276619","Inacreditável o que ela fez no final #gameplay #videos #fyp #brasil #fai ","https://www.tiktok.com/@ranvitgamer2/video/7553332625218276619","https://www.tiktok.com/@ranvitgamer2",120395,868,5,"2025-09-24","18:11:30"
"Ranvit Gamer 2","ranvitgamer2","7419433002571023365",106925,"Canal oficial @Ranvit e Ranarya 
Canal parceiros @Ranarya Videos @Ranvit Vídeos",5,"Entertainment","7553324171137240332","O final foi inacreditável #gameplay #videos #fyp #brasil #fai ","https://www.tiktok.com/@ranvitgamer2/video/7553324171137240332","https://www.tiktok.com/@ranvitgamer2",73739,397,6,"2025-09-24","18:11:30"
"Ranvit Gamer 2","ranvitgamer2","7419433002571023365",106925,"Canal oficial @Ranvit e Ranarya 
Canal parceiros @Ranarya Videos @Ranvit Vídeos",5,"Entertainment","7550528976230337848","Ele foi esperto e fez o melhor #gameplay #videos #fyp #brasil #fai ","https://www.tiktok.com/@ranvitgamer2/video/7550528976230337848","https://www.tiktok.com/@ranvitgamer2",7732,81,7,"2025-09-24","18:11:30"
"Ranvit Gamer 2","ranvitgamer2","7419433002571023365",106925,"Canal oficial @Ranvit e Ranarya 
Canal parceiros @Ranarya Videos @Ranvit Vídeos",5,"Entertainment","7550729363558386949","Ela não acreditou no que ele fez #gameplay #videos #fyp #brasil #fai ","https://www.tiktok.com/@ranvitgamer2/video/7550729363558386949","https://www.tiktok.com/@ranvitgamer2",5593,88,8,"2025-09-24","18:11:30"
"catmeow","catmeow3694","7496750766411531307",2662600,"👇Make same AI cat video👇",6,"Entertainment","7550945482080587038","#cat #orangecat ","https://www.tiktok.com/@catmeow3694/video/7550945482080587038","https://www.tiktok.com/@catmeow3694",3265055,56682,1,"2025-09-24","18:11:30"
"catmeow","catmeow3694","7496750766411531307",2662600,"👇Make same AI cat video👇",6,"Entertainment","7551391319025831199","#cat #orangecat ","https://www.tiktok.com/@catmeow3694/video/7551391319025831199","https://www.tiktok.com/@catmeow3694",1769874,34948,2,"2025-09-24","18:11:30"
"catmeow","catmeow3694","7496750766411531307",2662600,"👇Make same AI cat video👇",6,"Entertainment","7552475459359870238","#cat #orangecat ","https://www.tiktok.com/@catmeow3694/video/7552475459359870238","https://www.tiktok.com/@catmeow3694",889331,28453,3,"2025-09-24","18:11:30"
"🔋","motivation_core_777","7332055754076029985",464174,"📩 : motivationcore777@gmail.com

Earn money by making HopeCore videos🚀
⬇️",7,"Entertainment","7551083845802659094","Hopecore 🩹❤️‍🩹 #hopecore #smilecore #positivity #core #real ","https://www.tiktok.com/@motivation_core_777/video/7551083845802659094","https://www.tiktok.com/@motivation_core_777",49500068,8225241,1,"2025-09-24","18:11:30"
"🔋","motivation_core_777","7332055754076029985",464174,"📩 : motivationcore777@gmail.com

Earn money by making HopeCore videos🚀
⬇️",7,"Entertainment","7551851241404370198","Hopecore >> 🩹❤️‍🩹 #hopecore #smilecore #positivity #core #real ","https://www.tiktok.com/@motivation_core_777/video/7551851241404370198","https://www.tiktok.com/@motivation_core_777",10405773,1908563,2,"2025-09-24","18:11:30"
"🔋","motivation_core_777","7332055754076029985",464174,"📩 : motivationcore777@gmail.com

Earn money by making HopeCore videos🚀
⬇️",7,"Entertainment","7543695876489809174","Old hopecore ❤️‍🩹 #hopecore #smilecore #positivity #core #real #corecore ","https://www.tiktok.com/@motivation_core_777/video/7543695876489809174","https://www.tiktok.com/@motivation_core_777",1195944,207517,3,"2025-09-24","18:11:30"
"🔋","motivation_core_777","7332055754076029985",464174,"📩 : motivationcore777@gmail.com

Earn money by making HopeCore videos🚀
⬇️",7,"Entertainment","7547023304532544790","Good old hopecore ❤️‍🩹 #hopecore #smilecore #positivity #core #real #corecore ","https://www.tiktok.com/@motivation_core_777/video/7547023304532544790","https://www.tiktok.com/@motivation_core_777",68317,6499,4,"2025-09-24","18:11:30"
"🔋","motivation_core_777","7332055754076029985",464174,"📩 : motivationcore777@gmail.com

Earn money by making HopeCore videos🚀
⬇️",7,"Entertainment","7538832215862512918","I hope they will be happy ❤️‍🩹 #hopecore #smilecore #positivity #genderreveal #real #core #corecore #fyp ","https://www.tiktok.com/@motivation_core_777/video/7538832215862512918","https://www.tiktok.com/@motivation_core_777",53523,2145,5,"2025-09-24","18:11:30"
"🔋","motivation_core_777","7332055754076029985",464174,"📩 : motivationcore777@gmail.com

Earn money by making HopeCore videos🚀
⬇️",7,"Entertainment","7548884054574370071","Here some good old hopecore >> #hopecore #smilecore #positivity #core #real #corecore ","https://www.tiktok.com/@motivation_core_777/video/7548884054574370071","https://www.tiktok.com/@motivation_core_777",52051,3117,6,"2025-09-24","18:11:30"
"🔋","motivation_core_777","7332055754076029985",464174,"📩 : motivationcore777@gmail.com

Earn money by making HopeCore videos🚀
⬇️",7,"Entertainment","7552620301515754774","You matter ❤️‍🩹 #hopecore #smilecore #positivity #core #real ","https://www.tiktok.com/@motivation_core_777/video/7552620301515754774","https://www.tiktok.com/@motivation_core_777",23763,2412,7,"2025-09-24","18:11:30"
"🔋","motivation_core_777","7332055754076029985",464174,"📩 : motivationcore777@gmail.com

Earn money by making HopeCore videos🚀
⬇️",7,"Entertainment","7552986247065570582","Hopecore 💖 #hopecore #smilecore #positivity #core #real ","https://www.tiktok.com/@motivation_core_777/video/7552986247065570582","https://www.tiktok.com/@motivation_core_777",17370,1993,8,"2025-09-24","18:11:30"
"Cumbia Pedregal","cumbiapedregal","6896355750601606150",549088,"✨ Luche, Pablo y Emilio ✨
Síguenos aquí y en Instagram ! 🕺💕",8,"Entertainment","7550815005357264135","Una canción que nos inspira mucho de Los Temerarios.✨ Con todo cariño y respeto #nostalgia #hermanos #tristeza #mexico🇲🇽 #cumbiapedregal ","https://www.tiktok.com/@cumbiapedregal/video/7550815005357264135","https://www.tiktok.com/@cumbiapedregal",22193040,763009,1,"2025-09-24","18:11:30"
"Cumbia Pedregal","cumbiapedregal","6896355750601606150",549088,"✨ Luche, Pablo y Emilio ✨
Síguenos aquí y en Instagram ! 🕺💕",8,"Entertainment","7548688847094304018","Con todo nuestro respeto y admiración a nuestro cantante favorito un homenaje… Michael Jackson en Cumbia ! #cumbiapedregal #nostalgia #mexico🇲🇽 #michaeljackson #hermanos ","https://www.tiktok.com/@cumbiapedregal/video/7548688847094304018","https://www.tiktok.com/@cumbiapedregal",3288218,114414,2,"2025-09-24","18:11:30"
"Cumbia Pedregal","cumbiapedregal","6896355750601606150",549088,"✨ Luche, Pablo y Emilio ✨
Síguenos aquí y en Instagram ! 🕺💕",8,"Entertainment","7551290093072420114","Tú nunca lo sabrás 😢 cantando con @Daphne Michelle🧚🏻‍♀️ #nostalgia #mexico🇲🇽 #tristeza #cumbiapedregal ","https://www.tiktok.com/@cumbiapedregal/video/7551290093072420114","https://www.tiktok.com/@cumbiapedregal",2974068,123294,3,"2025-09-24","18:11:30"
"Cumbia Pedregal","cumbiapedregal","6896355750601606150",549088,"✨ Luche, Pablo y Emilio ✨
Síguenos aquí y en Instagram ! 🕺💕",8,"Entertainment","7548188711054363912","Una de Los Bukis ! #cumbiapedregal #nostalgia #tristeza #mexico🇲🇽 #hermanos ","https://www.tiktok.com/@cumbiapedregal/video/7548188711054363912","https://www.tiktok.com/@cumbiapedregal",2306815,109087,4,"2025-09-24","18:11:30"
"Cumbia Pedregal","cumbiapedregal","6896355750601606150",549088,"✨ Luche, Pablo y Emilio ✨
Síguenos aquí y en Instagram ! 🕺💕",8,"Entertainment","7546034184565951752","Sacamos esta canción! Ojalá la escuchen mucho y hagan tik toks con ella ❤️‍🩹 Los amamos ! #cumbiapedregal #nostalgia #tristeza #mexico🇲🇽 #quesepudraelamor ","https://www.tiktok.com/@cumbiapedregal/video/7546034184565951752","https://www.tiktok.com/@cumbiapedregal",2267014,121502,5,"2025-09-24","18:11:30"
"Cumbia Pedregal","cumbiapedregal","6896355750601606150",549088,"✨ Luche, Pablo y Emilio ✨
Síguenos aquí y en Instagram ! 🕺💕",8,"Entertainment","7549381908476464402","Una bonita canción de los terrícolas 💕 #cumbiapedregal #nostalgia #mexico🇲🇽 #hermanos #tristeza ","https://www.tiktok.com/@cumbiapedregal/video/7549381908476464402","https://www.tiktok.com/@cumbiapedregal",1716840,72288,6,"2025-09-24","18:11:30"
"Cumbia Pedregal","cumbiapedregal","6896355750601606150",549088,"✨ Luche, Pablo y Emilio ✨
Síguenos aquí y en Instagram ! 🕺💕",8,"Entertainment","7551922443976215815","Me estoy enamorando 🥺 #nostalgia #mexico🇲🇽 #tristeza #cumbiapedregal ","https://www.tiktok.com/@cumbiapedregal/video/7551922443976215815","https://www.tiktok.com/@cumbiapedregal",1323991,74335,7,"2025-09-24","18:11:30"
"Cumbia Pedregal","cumbiapedregal","6896355750601606150",549088,"✨ Luche, Pablo y Emilio ✨
Síguenos aquí y en Instagram ! 🕺💕",8,"Entertainment","7553132263739804936","POV: Sacas una canción con tus hermanos! #tristeza #nostalgia #cumbiapedregal #hermanos #jovenes ","https://www.tiktok.com/@cumbiapedregal/video/7553132263739804936","https://www.tiktok.com/@cumbiapedregal",511869,28092,8,"2025-09-24","18:11:30"
"aira ᡣ𐭩","airanatalie02","7353820019472401409",917680,"edit for fun | random video
thank u like n support i really appreciate 🤍",9,"Entertainment","7551682987008527624","#michelleziudith #giorginoabraham #filmindonesia #janganpanggilmamakafir #fyp ","https://www.tiktok.com/@airanatalie02/video/7551682987008527624","https://www.tiktok.com/@airanatalie02",12269363,1128034,1,"2025-09-24","18:11:30"
"aira ᡣ𐭩","airanatalie02","7353820019472401409",917680,"edit for fun | random video
thank u like n support i really appreciate 🤍",9,"Entertainment","7498550674502847752","endingnyaa 😭🫂 #frederikacull #fahadhaydra #racunsangga #racunsanggasantetpemisahrumahtangga #filmindonesia #fyp ","https://www.tiktok.com/@airanatalie02/video/7498550674502847752","https://www.tiktok.com/@airanatalie02",8135908,773307,2,"2025-09-24","18:11:30"
"aira ᡣ𐭩","airanatalie02","7353820019472401409",917680,"edit for fun | random video
thank u like n support i really appreciate 🤍",9,"Entertainment","7491999436411817224","#eiffeliminlove #filmindonesia #shandyaulia #samuelrizal #xyzbca #foryoupage #fyp ","https://www.tiktok.com/@airanatalie02/video/7491999436411817224","https://www.tiktok.com/@airanatalie02",2241615,231084,3,"2025-09-24","18:11:30"
"aira ᡣ𐭩","airanatalie02","7353820019472401409",917680,"edit for fun | random video
thank u like n support i really appreciate 🤍",9,"Entertainment","7493005461600406792","#eiffeliminlove #filmindonesia #shandyaulia #samuelrizal #xyzbca #foryoupage #fyp ","https://www.tiktok.com/@airanatalie02/video/7493005461600406792","https://www.tiktok.com/@airanatalie02",1854069,124636,4,"2025-09-24","18:11:30"
"aira ᡣ𐭩","airanatalie02","7353820019472401409",917680,"edit for fun | random video
thank u like n support i really appreciate 🤍",9,"Entertainment","7550597992546422034","#mawardejongh #arbaniyasiz #filmindonesia #sampaititikterakhirmu #fyp ","https://www.tiktok.com/@airanatalie02/video/7550597992546422034","https://www.tiktok.com/@airanatalie02",1675972,203962,5,"2025-09-24","18:11:30"
"aira ᡣ𐭩","airanatalie02","7353820019472401409",917680,"edit for fun | random video
thank u like n support i really appreciate 🤍",9,"Entertainment","7492674537306295560","#eiffeliminlove #filmindonesia #shandyaulia #samuelrizal #xyzbca #foryoupage #fyp ","https://www.tiktok.com/@airanatalie02/video/7492674537306295560","https://www.tiktok.com/@airanatalie02",1492536,187714,6,"2025-09-24","18:11:30"
"aira ᡣ𐭩","airanatalie02","7353820019472401409",917680,"edit for fun | random video
thank u like n support i really appreciate 🤍",9,"Entertainment","7499774487018114311","✨ #utusancintabuatadam #malaydrama #kamaladli #puteriaishah #xyzbca #fyp ","https://www.tiktok.com/@airanatalie02/video/7499774487018114311","https://www.tiktok.com/@airanatalie02",575079,56894,7,"2025-09-24","18:11:30"
"aira ᡣ𐭩","airanatalie02","7353820019472401409",917680,"edit for fun | random video
thank u like n support i really appreciate 🤍",9,"Entertainment","7494228228417129746","#eiffeliminlove #filmindonesia #shandyaulia #samuelrizal #xyzbca #foryourpage #fyp ","https://www.tiktok.com/@airanatalie02/video/7494228228417129746","https://www.tiktok.com/@airanatalie02",459613,50095,8,"2025-09-24","18:11:30"
"dfgdgz","user1352828170865","7306380875871175726",353300,"",11,"Entertainment","7550343010194705695","#movie #fyp #foryou #films","https://www.tiktok.com/@user1352828170865/video/7550343010194705695","https://www.tiktok.com/@user1352828170865",21100305,1043878,1,"2025-09-24","18:11:30"
"dfgdgz","user1352828170865","7306380875871175726",353300,"",11,"Entertainment","7551495618196147486","#movie #fyp #foryou #films","https://www.tiktok.com/@user1352828170865/video/7551495618196147486","https://www.tiktok.com/@user1352828170865",11438803,763416,2,"2025-09-24","18:11:30"
"dfgdgz","user1352828170865","7306380875871175726",353300,"",11,"Entertainment","7552218706210802975","#movie #fyp #foryou #films","https://www.tiktok.com/@user1352828170865/video/7552218706210802975","https://www.tiktok.com/@user1352828170865",7107522,529430,3,"2025-09-24","18:11:30"
"dfgdgz","user1352828170865","7306380875871175726",353300,"",11,"Entertainment","7551068965083024671","#movie #fyp #foryou #films","https://www.tiktok.com/@user1352828170865/video/7551068965083024671","https://www.tiktok.com/@user1352828170865",6923974,483329,4,"2025-09-24","18:11:30"
